building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating
Peacock_lodging_Jamaal,Peacock,787.0,6.0,Lodging/residential,Dormitory,25900.9,278795.0,40.349999999999966,-74.69999999999995,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Peacock_public_Kelvin,Peacock,788.0,6.0,Public services,Library,37324.1,401753.0,40.349999999999966,-74.69999999999995,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Peacock_education_Karl,Peacock,,6.0,Education,College Laboratory,44381.9,477723.0,40.349999999999966,-74.69999999999995,US/Eastern,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Moose_education_Dennis,Moose,789.0,7.0,Education,College Classroom,6000.0,64583.0,45.4215,-75.6972,US/Eastern,,,Yes,Yes,,,,,Education,College/University,,1923.0,,1.0,,,,,,,
Moose_education_Sasha,Moose,790.0,7.0,Education,College Classroom,8000.0,86111.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1911.0,,8.0,200.0,,,,,,
Moose_education_Ricardo,Moose,791.0,7.0,Education,College Classroom,14000.0,150695.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,5.0,,,,,,,
Moose_education_Omar,Moose,792.0,7.0,Education,College Classroom,31000.0,333681.0,45.4215,-75.6972,US/Eastern,,,Yes,Yes,,,,,Education,College/University,,1938.0,,3.0,,,,,,,
Moose_education_Lori,Moose,793.0,7.0,Education,College Classroom,14000.0,150695.0,45.4215,-75.6972,US/Eastern,Yes,Yes,Yes,,,,,,Education,College/University,,1964.0,,6.0,500.0,,,,,,
Moose_education_Gladys,Moose,794.0,7.0,Education,College Classroom,67999.9,731945.0,45.4215,-75.6972,US/Eastern,Yes,Yes,Yes,,,,,,Education,College/University,,1969.0,,11.0,,,,,,,
Moose_education_Maria,Moose,795.0,7.0,Education,College Classroom,35999.9,387500.0,45.4215,-75.6972,US/Eastern,Yes,Yes,Yes,,,,,,Education,College/University,,1960.0,,6.0,,,,,,,
Moose_education_Marlon,Moose,796.0,7.0,Education,College Classroom,21000.0,226042.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1965.0,,2.0,,,,,,,
Moose_education_Clark,Moose,797.0,7.0,Education,College Classroom,70999.9,764237.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1979.0,,13.0,2380.0,,,,,,
Moose_education_Rene,Moose,798.0,7.0,Education,College Classroom,37999.9,409028.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1970.0,,21.0,1800.0,,,,,,
Moose_education_Leland,Moose,799.0,7.0,Education,College Classroom,48999.9,527431.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1976.0,,26.0,2000.0,,,,,,
Moose_education_Marina,Moose,800.0,7.0,Education,College Classroom,6000.0,64583.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1955.0,,2.0,80.0,,,,,,
Moose_education_Abbie,Moose,801.0,7.0,Education,College Classroom,45000.0,484376.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1952.0,,5.0,1700.0,,,,,,
Moose_education_Florence,Moose,802.0,7.0,Education,College Classroom,26999.9,290625.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1995.0,,19.0,,,,,,,
Moose_education_Diane,Moose,803.0,7.0,Education,College Classroom,16999.9,182986.0,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1962.0,,3.0,,,,,,,
Gator_office_Carrie,Gator,,8.0,Office,Office,24987.5,268963.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_office_Lucy,Gator,804.0,8.0,Office,Office,16315.4,175618.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Lelia,Gator,805.0,8.0,Entertainment/public assembly,Community Center,297.3,3200.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Elfriede,Gator,806.0,8.0,Other,Other,2665.7,28693.0,,,US/Eastern,Yes,,,,,,,,,,,,,2.0,100.0,,,,,,
Gator_assembly_Maurine,Gator,807.0,8.0,Entertainment/public assembly,Recreation Center,278.7,3000.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Refugio,Gator,808.0,8.0,Other,Other,869.3,9357.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Milton,Gator,809.0,8.0,Entertainment/public assembly,Sports Facility,48.3,520.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Beryl,Gator,,8.0,Entertainment/public assembly,"Recreation Center, Community Centers",4136.8,44528.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Joni,Gator,810.0,8.0,Entertainment/public assembly,Recreation Center,346.4,3729.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Jolene,Gator,,8.0,Public services,Fire Station,811.4,8734.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,10.0,,,,,,
Gator_public_Ross,Gator,811.0,8.0,Public services,Fire Station,450.4,4848.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,6.0,,,,,,
Gator_assembly_Regina,Gator,812.0,8.0,Entertainment/public assembly,Community Center,919.2,9894.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Elliot,Gator,,8.0,Entertainment/public assembly,Park,100.3,1080.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Clara,Gator,813.0,8.0,Public services,"Community Center, Community Centers",523.0,5630.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Philip,Gator,814.0,8.0,Public services,"Community Center, Community Centers",406.1,4371.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Alexa,Gator,815.0,8.0,Entertainment/public assembly,Park,61.9,666.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Daisy,Gator,816.0,8.0,Entertainment/public assembly,Park,33.1,356.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Lera,Gator,817.0,8.0,Entertainment/public assembly,Park,91.4,984.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Beulah,Gator,818.0,8.0,Public services,"Fire Station, Fire Stations",338.9,3648.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,4.0,,,,,,
Gator_public_Tiffany,Gator,819.0,8.0,Public services,"Fire Station, Fire Stations",590.0,6351.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,11.0,,,,,,
Gator_assembly_Lilli,Gator,820.0,8.0,Entertainment/public assembly,Park,60.2,648.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Gertrude,Gator,821.0,8.0,Other,Other,237.4,2555.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Bailey,Gator,822.0,8.0,Entertainment/public assembly,Park,34.0,366.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Marcie,Gator,823.0,8.0,Public services,"Community Center, Community Centers",3275.1,35253.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Kendall,Gator,824.0,8.0,Public services,"Fire Station, Fire Stations",726.5,7820.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,10.0,,,,,,
Gator_public_Dewey,Gator,825.0,8.0,Public services,"Fire Station, Fire Stations",333.7,3592.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,4.0,,,,,,
Gator_public_Randall,Gator,826.0,8.0,Public services,"Community Center, Community Centers",1806.6,19446.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_office_Betty,Gator,827.0,8.0,Office,Office,542.5,5839.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Samuel,Gator,828.0,8.0,Other,Other,9568.5,102994.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_warehouse_Stacie,Gator,829.0,8.0,Warehouse/storage,Non-Refrigerated Warehouse,1475.2,15879.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_warehouse_Constance,Gator,830.0,8.0,Warehouse/storage,Non-Refrigerated Warehouse,1404.7,15120.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Loyce,Gator,831.0,8.0,Entertainment/public assembly,"Park, Community Centers",377.7,4065.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Noe,Gator,832.0,8.0,Public services,"Community Center, Community Centers",2462.6,26507.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Nettie,Gator,833.0,8.0,Public services,"Fire Station, Fire Stations",593.8,6392.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,10.0,,,,,,
Gator_public_Lindsey,Gator,834.0,8.0,Public services,Fire Station,458.4,4934.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,11.0,,,,,,
Gator_assembly_Marjorie,Gator,835.0,8.0,Entertainment/public assembly,Park,1599.8,17220.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Leroy,Gator,836.0,8.0,Public services,"Community Center, Community Centers",758.8,8168.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Alexandra,Gator,837.0,8.0,Public services,"Community Center, Community Centers",3088.7,33246.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Dale,Gator,838.0,8.0,Public services,"Community Center, Community Centers",1710.7,18414.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_office_Hunter,Gator,839.0,8.0,Office,Office,1314.6,14150.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Reginald,Gator,840.0,8.0,Other,Other,3889.0,41861.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_office_Julie,Gator,841.0,8.0,Office,Office,527.7,5680.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Latasha,Gator,842.0,8.0,Public services,"Fire Station, Fire Stations",677.4,7292.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,10.0,,,,,,
Gator_assembly_Enid,Gator,843.0,8.0,Entertainment/public assembly,Park,499.8,5380.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Erich,Gator,844.0,8.0,Entertainment/public assembly,Museum,645.1,6944.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Stacy,Gator,845.0,8.0,Entertainment/public assembly,Park,79.9,860.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Virgie,Gator,846.0,8.0,Entertainment/public assembly,Park,44.7,481.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Gene,Gator,847.0,8.0,Entertainment/public assembly,"Recreation Center, Community Centers",864.3,9303.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_office_Merle,Gator,848.0,8.0,Office,Office,794.5,8552.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Lona,Gator,849.0,8.0,Public services,"Office, Fire Stations",599.0,6448.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Janna,Gator,850.0,8.0,Public services,"Community Center, Community Centers",2656.1,28590.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Jayme,Gator,851.0,8.0,Public services,"Community Center, Community Centers",1549.8,16682.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Geraldine,Gator,852.0,8.0,Public services,"Fire Station, Fire Stations",1003.4,10800.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,6.0,,,,,,
Gator_assembly_Roy,Gator,853.0,8.0,Entertainment/public assembly,Sports Facility,2461.5,26495.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Blanca,Gator,854.0,8.0,Entertainment/public assembly,Sports Facility,8573.8,92288.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_office_August,Gator,855.0,8.0,Office,Office,4487.2,48300.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Selma,Gator,856.0,8.0,Entertainment/public assembly,Recreation Center,274.6,2956.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Hue,Gator,857.0,8.0,Entertainment/public assembly,"Performing Arts, Community Centers",371.6,4000.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Minda,Gator,858.0,8.0,Other,Other,145.5,1566.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Marissa,Gator,859.0,8.0,Public services,Police Station,371.6,4000.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Glen,Gator,860.0,8.0,Other,Other,1138.9,12259.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Russel,Gator,861.0,8.0,Other,Other,397.3,4276.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_other_Cassandra,Gator,862.0,8.0,Other,Other,2567.8,27640.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Everette,Gator,863.0,8.0,Public services,"Community Center, Community Centers",1841.6,19823.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Kenny,Gator,864.0,8.0,Public services,"Community Center, Community Centers",1540.7,16584.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Dionna,Gator,865.0,8.0,Public services,"Fire Station, Fire Stations",945.2,10174.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,7.0,,,,,,
Gator_public_Cheri,Gator,866.0,8.0,Public services,"Fire Station, Fire Stations",945.2,10174.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,4.0,,,,,,
Gator_public_Natasha,Gator,867.0,8.0,Public services,Police Station,6123.5,65913.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,0.0,,,,,,
Gator_public_Maude,Gator,868.0,8.0,Public services,"Fire Station, Fire Stations",5574.2,60000.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,70.0,,,,,,
Gator_assembly_Kimberly,Gator,869.0,8.0,Entertainment/public assembly,Sports Facility,81290.1,875000.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_assembly_Lucia,Gator,870.0,8.0,Entertainment/public assembly,Sports Facility,70.1,755.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,0.0,,,,,,
Gator_assembly_Kayleigh,Gator,871.0,8.0,Entertainment/public assembly,Park,142.7,1536.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Gator_public_Erika,Gator,872.0,8.0,Public services,"Fire Station, Fire Stations",337.0,3627.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,4.0,,,,,,
Gator_office_Lisa,Gator,873.0,8.0,Office,Office,3729.3,40142.0,,,US/Eastern,Yes,,,,,,,,,,,,,1.0,100.0,,,,,,
Bull_office_Lilla,Bull,874.0,9.0,Office,Office,16890.2,181805.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,
Bull_lodging_Caren,Bull,875.0,9.0,Lodging/residential,Dormitory,16509.6,177708.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Clarice,Bull,876.0,9.0,Education,College Classroom,5132.0,55240.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,Yes,,,,,,,,,,,,,,,,,
Bull_office_Hilton,Bull,877.0,9.0,Office,Office,743.6,8004.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_lodging_Leonard,Bull,878.0,9.0,Lodging/residential,Dormitory,3831.4,41241.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Roseann,Bull,879.0,9.0,Education,College Laboratory,10241.2,110235.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Brenda,Bull,880.0,9.0,Education,College Classroom,14652.9,157723.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_assembly_Nick,Bull,881.0,9.0,Entertainment/public assembly,Conference Center,32032.8,344798.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_education_Brady,Bull,882.0,9.0,Education,College Classroom,3636.5,39143.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_education_Antonia,Bull,883.0,9.0,Education,College Classroom,37099.0,399331.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,
Bull_education_Dakota,Bull,884.0,9.0,Education,College Classroom,3585.9,38598.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_lodging_Terence,Bull,885.0,9.0,Lodging/residential,Dormitory,3780.9,40697.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Annette,Bull,886.0,9.0,Education,College Laboratory,6484.5,69799.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_lodging_Perry,Bull,887.0,9.0,Lodging/residential,Dormitory,6480.4,69754.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_assembly_Vanessa,Bull,888.0,9.0,Entertainment/public assembly,Museum,12776.2,137522.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Lydia,Bull,889.0,9.0,Education,College Classroom,11712.9,126077.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Kristal,Bull,890.0,9.0,Education,College Laboratory,18853.5,202937.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Bryon,Bull,891.0,9.0,Education,College Classroom,4723.7,50846.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_services_Juanita,Bull,892.0,9.0,Services,garage,44779.2,481999.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_education_Reynaldo,Bull,893.0,9.0,Education,College Classroom,4384.2,47191.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Reina,Bull,894.0,9.0,Education,College Classroom,9434.8,101555.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Sebastian,Bull,895.0,9.0,Education,College Classroom,5117.7,55087.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Miquel,Bull,896.0,9.0,Education,College Classroom,22820.4,245637.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Summer,Bull,897.0,9.0,Education,College Classroom,3509.4,37775.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_public_Jefferson,Bull,898.0,9.0,Public services,Library,6015.4,64749.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Pamela,Bull,899.0,9.0,Education,College Classroom,20904.5,225014.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Fabiola,Bull,900.0,9.0,Education,College Classroom,10370.1,111623.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Miranda,Bull,901.0,9.0,Education,College Classroom,10008.4,107730.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Shona,Bull,902.0,9.0,Education,College Laboratory,1352.8,14561.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_education_Carl,Bull,903.0,9.0,Education,College Laboratory,25622.0,275793.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Jeffery,Bull,904.0,9.0,Education,College Laboratory,2783.5,29961.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_lodging_Lettie,Bull,905.0,9.0,Lodging/residential,Dormitory,3683.4,39648.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_lodging_Carie,Bull,906.0,9.0,Lodging/residential,Dormitory,3683.5,39649.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_assembly_Brandon,Bull,907.0,9.0,Entertainment/public assembly,Sports Stadium,4140.1,44564.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Mario,Bull,908.0,9.0,Education,College Classroom,8477.8,91254.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_assembly_Katia,Bull,909.0,9.0,Entertainment/public assembly,Sports Stadium,6142.8,66121.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_office_Myron,Bull,910.0,9.0,Office,Office,5583.1,60096.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Krista,Bull,911.0,9.0,Education,College Laboratory,22263.1,239638.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Venita,Bull,912.0,9.0,Education,College Laboratory,4882.9,52559.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_assembly_Beau,Bull,913.0,9.0,Entertainment/public assembly,Conference Center,46789.1,503634.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Brain,Bull,914.0,9.0,Education,College Laboratory,21365.2,229973.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Nichole,Bull,915.0,9.0,Education,Student Union,19058.2,205141.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Pablo,Bull,916.0,9.0,Education,College Classroom,4810.3,51778.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Arthur,Bull,917.0,9.0,Education,College Classroom,22083.2,237702.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Elva,Bull,918.0,9.0,Education,College Classroom,5631.9,60621.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_education_Brandi,Bull,919.0,9.0,Education,College Classroom,2901.6,31233.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,,,,,,,,,,,,,,,,,,,
Bull_education_Magaret,Bull,920.0,9.0,Education,College Classroom,7954.6,85623.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Bull_assembly_Lance,Bull,921.0,9.0,Entertainment/public assembly,Gymnasium,24355.6,262162.0,30.26719999999989,-97.74309999999979,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
